entity,label,source_url,title
TSEZ,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2008,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Prime Minister Saad Hariri Office,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Tripoli MPs Joint Office,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Samir Chreim,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
SCAS Inc.[53,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Taha Mikati,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohammad Safadi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the end of the 15th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Yusuf Sayfa Pasha,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the beginning of the 16th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the last days,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Naples,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Italy,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Larnaca,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cyprus,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Gaziantep,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Turkey,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Faro,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Portugal,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Toulouse,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
France,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Miami,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
USA,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ayia Napa,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ezza Agha Malak,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Amar,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rania Attieh,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Miguel Casiri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Darine,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1984,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Juliette Elmir,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Agnes Hewes,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohammad Jamal,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Salwa Al Katrib,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Robert Mardini,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Nadine Merabi
- Azmi Mikati",PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1972,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Muhammad ibn Khalil al-Qawuqji,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdel Salam Al Nabulsy,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Nour El-Refai,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1987,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Randa Chahal Sabag,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Leonid Solovyov,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sultan,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Habib Tawa,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Salah Tizani
- Walid Toufic",PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
William,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
- Rose al Yusuf,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Maher Zain,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aheda Zanetti,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Misbah El-Ahdab,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ghinwa Bhutto,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohamad Chatah,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ali Eid,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rifaat Eid,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Khalil Eideh,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Maurice Fadel,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Robert Fadel,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Issam Fares,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Raya Haffar El Hassan,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Nassif Hitti,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Samir Jisr,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdul Hamid Karami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ahmad Karami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1971,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Omar Karami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rashid Karami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rachid Derbass,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ahmad Sami Minkara,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1937/1938–2023),DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Omar Miskawi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1935,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tarek Mitri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Saadi Al Munla,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Nicolas Nahas,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1946,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abd al-Majid al-Rafei,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1944,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sarol,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1909–1995),DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Fathi Yakan,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdallah Aich,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1995,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohammad Akkari,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abou Bakr Al-Mel,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Said Ali,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1980,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Doumouh Al Bakkar,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1990,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aya El Boukhary,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2002,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Fayez Chamsine,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdul Razzak Dakramanji,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2001,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ramez Dayoub,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Benny Elias,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Australia,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Safwan Khalil,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hazem El Masri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1976,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ahmad Moghrabi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1983,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Akram Moghrabi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1985,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1981,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rabih Osman,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohamad Omar Sadek,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2003,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sayad,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
13 December 2010,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Najem,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tom,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Amore,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Roy C.,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abu Khalil,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lanham Boulder,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
New York,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
London,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Rowman & Littlefield,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Battat,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Zach,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cohen,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ronen A.,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Naor,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Dan,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2 January 2024,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Middle Eastern Studies,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Gary C. Gambill,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
December 2004,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
MERIA,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
5 January 2024,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
John Murray (,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Firm,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Porter, J.L.",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1868,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Peninsula of Sinai,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Edom,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Syrian Desert,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jerusalem,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Petra,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Palmyra,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
4 October 2022,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aradus,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Triple City,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Dolgopolsky,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aron B.,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1 January 1987,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Current Issues in Linguistic Theory,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Amsterdam,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
John Benjamins Publishing Company,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
27 September 2025,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jawād Būlus,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Chaim Potok,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Philip Khuri Hitti,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Peter Roop,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sam Schultz,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Margaret J. Goldstein,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ghazi Omar Tadmouri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
30 October 2009,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tripoli City,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
8 October 2014,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
14 November 2011,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
24 May 2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
20 November 2022,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
14 March 2015,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Abdo,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ibrahim,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
23 August 2022,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
SQM Market,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Luz,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Nimrod,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
28 April 2014,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cambridge University Press,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Saliba,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jeblawi,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Ajami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
American University of Beirut Publications,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
William Harris,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
19 July 2012,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Oxford University Press,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tadmouri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lubnan min al-fath al-islami,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
(13–132 H/ 634–750 CE,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Schulze,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Kirsten,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
October 2010,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Stillman,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Norman A. (,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Encyclopedia of Jews in the Islamic World,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Brill Reference Online,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lewis,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Kevin James,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
21 April 2017,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Taylor & Francis,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Stillman,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Archnet,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
14 June 2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lev,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Yaacov,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Middle East,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Brill,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Bloom,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Blair,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2009,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Altan,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Çetin,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Journal of Turkology.,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Demir,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Beyza Topuz,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1 January 2020,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
a b Tadmouri,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tarikh Tarablus al-siyasi wa'-hadari Aabr al-'usour,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jami' al-Mansuri al-Kabir,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Archnet,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
13 June 2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
a b Mahamid,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hatim,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Journal of Islamic Studies,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mohamad,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Danah,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2020,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Bursa Uludağ University,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
